DATE_1;TIME_1;PTemp;Rain_mm_Tot;S_HFlux_1_Avg;S_HFlux_2_Avg;S_HFlux_3_Avg;S_HFlux_1_Min;S_HFlux_2_Min;S_HFlux_3_Min;S_HFlux_1_Max;S_HFlux_2_Max;S_HFlux_3_Max;VWC_1_Avg;EC_1_Avg;TSoil_1_Avg;VWC_2_Avg;EC_2_Avg;TSoil_2_Avg;VWC_3_Avg;EC_3_Avg;TSoil_3_Avg;VWC_4_Avg;EC_4_Avg;TSoil_4_Avg;VWC_5_Avg;EC_5_Avg;TSoil_5_Avg;VWC_6_Avg;EC_6_Avg;TSoil_6_Avg;AirTC_Avg;RH;SVP_kPa;VP_kPa;PAR_Den_Avg;PAR_Den_Min;PAR_Den_Max;PAR_Tot_Tot;SR01Up_Avg;SR01Dn_Avg;IR01Up_Avg;IR01Dn_Avg;NR01TC_Avg;NR01TK_Avg;NetRs_Avg;NetRl_Avg;Albedo_Avg;UpTot_Avg;DnTot_Avg;NetTot_Avg;IR01UpCo_Avg;IR01DnCo_Avg;SR01Up_Min;SR01Dn_Min;IR01Up_Min;IR01Dn_Min;SR01Up_Max;SR01Dn_Max;IR01Up_Max;IR01Dn_Max;NR01heat_DC
NA;NA;NA;mm;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;Deg C;%;kPa;kPa;umol/s/m^2;umol/s/m^2;umol/s/m^2;mmol/m^2;W/m2;W/m2;W/m2;W/m2;Deg C;K;W/m2;W/m2;%;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;NA
23.03.2013;4:30:00;-9.34;0;-3.703033;-22.99442;-2.385283;-3.703779;-23.05405;-2.390822;-3.692589;-22.94363;-2.36938;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.31856;54.58574;0.1947344;0.1062972;0.07581107;0.07581107;0.07581107;0.1364599;0;0;-45.02535;-4.813706;-11.79921;261.3508;0;-40.21165;NAN;-45.02535;-4.813706;-40.21165;219.5067;259.7184;0;0;-47.68221;-5.311555;0;0;-40.50045;-4.259762;1
23.03.2013;5:00:00;-9.41;0;-3.705084;-23.17532;-2.39511;-3.714968;-23.26383;-2.401543;-3.703779;-23.06509;-2.390822;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.33334;54.07432;0.1941492;0.1049849;0.0568583;0;0.07581107;0.102345;0;0;-44.96648;-5.039842;-11.84223;261.3077;0;-39.92664;NAN;-44.96648;-5.039842;-39.92664;219.3914;259.3181;0;0;-47.79995;-5.311555;0;0;-43.26719;-4.680479;1
23.03.2013;5:30:00;-9.46;0;-3.714595;-23.32603;-2.413515;-3.726158;-23.40737;-2.422986;-3.703779;-23.26383;-2.401543;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.36005;54.41526;0.1929837;0.1050126;0.04548664;0;0.07581107;0.08187596;0;0;-46.69226;-5.173945;-11.87978;261.2702;0;-41.51832;NAN;-46.69226;-5.173945;-41.51832;217.5137;259.0321;0;0;-49.68369;-5.837452;0;0;-43.73813;-4.733069;1
23.03.2013;6:00:00;-9.5;0;-3.725598;-23.3908;-2.438352;-3.737348;-23.41841;-2.455149;-3.714968;-23.3632;-2.422986;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.40437;54.96078;0.1918246;0.1054283;0.04295961;0;0.07581107;0.0773273;0;0;-46.11439;-5.327332;-11.81723;261.3327;0;-40.78706;NAN;-46.11439;-5.327332;-40.78706;218.3447;259.1317;0;0;-49.44822;-5.784862;0;0;-44.3268;-4.733069;1
23.03.2013;6:30:00;-9.6;0;-3.739959;-23.33633;-2.470695;-3.748537;-23.37424;-2.487313;-3.726158;-23.31904;-2.455149;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.54984;55.02897;0.1883859;0.1036668;0.05938534;0;0.07581107;0.1068936;0;0;-51.58607;-5.528049;-11.95106;261.1989;0;-46.05802;NAN;-51.58607;-5.528049;-46.05802;212.3318;258.3898;0;0;-57.92506;-6.1004;0;0;-45.2098;-4.943428;1
23.03.2013;7:00:00;-9.87;0;-3.750029;-23.58918;-2.510184;-3.759727;-23.86005;-2.530197;-3.748537;-23.37424;-2.487313;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.72259;55.36992;0.1827809;0.1012056;0.1099261;0;0.3790554;0.1978669;0;0;-63.47523;-6.655221;-12.19663;260.9534;0;-56.82001;NAN;-63.47523;-6.655221;-56.82001;199.4516;256.2716;0;0;-66.87283;-7.415141;0;0;-58.27826;-5.837452;1
23.03.2013;7:30:00;-10.07;0;-3.75954;-24.11989;-2.558787;-3.759727;-24.25754;-2.583803;-3.748537;-23.8711;-2.530197;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.82372;55.41203;0.1873154;0.1037953;3.199227;0.3790554;8.339218;5.758609;0.3597151;0.9073397;-52.2807;-5.958407;-12.28879;260.8612;-0.5476245;-46.32229;NAN;-51.92098;-5.051068;-46.86992;210.2748;256.5971;0;0;-67.52037;-7.6255;2.495134;2.943947;-40.14725;-4.47012;1
23.03.2013;8:00:00;-9.89;0;-3.761592;-23.93053;-2.585054;-3.770917;-24.19129;-2.594524;-3.759727;-23.63923;-2.583803;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.842;55.92268;0.1850597;0.1034903;22.76859;8.566651;41.46866;40.98347;11.19483;9.209271;-34.3724;-3.821515;-12.22903;260.921;1.985564;-30.55088;0.8551534;-23.17756;5.387756;-28.56532;228.4238;258.9747;2.703062;3.03453;-40.14725;-4.733069;21.45815;17.0296;-32.02361;-3.260559;1
23.03.2013;8:30:00;-9.57;0;-3.767;-23.20752;-2.591308;-3.770917;-23.62819;-2.605246;-3.759727;-22.78906;-2.583803;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.74556;55.43965;0.1895382;0.1050793;69.81694;42.37839;114.3989;125.6705;36.29657;28.32379;-32.94095;-3.537531;-11.97428;261.1757;7.972784;-29.40342;0.782412;3.355624;24.78626;-21.43064;230.8831;260.2865;21.83242;17.34664;-34.49602;-3.839045;60.507;46.60495;-31.96474;-2.99761;1
23.03.2013;9:00:00;-9.1;0;-3.77073;-22.33121;-2.597919;-3.770917;-22.77802;-2.605246;-3.759727;-21.75118;-2.594524;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.61099;55.33592;0.1906728;0.1055105;148.2182;116.5216;178.9899;266.7928;77.51026;59.39225;-34.02312;-3.768925;-11.55735;261.5926;18.11801;-30.2542;0.7664891;43.48714;55.62333;-12.13619;231.4902;261.7444;61.42188;47.32962;-36.90956;-4.417531;95.47169;72.87402;-31.61154;-2.99761;1
23.03.2013;9:30:00;-8.58;0;-3.770915;-21.35608;-2.587912;-3.770917;-21.7291;-2.594524;-3.770903;-20.88989;-2.573073;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-13.30036;53.63111;0.2024921;0.1085988;214.4277;154.882;244.8698;385.9699;110.4934;84.78716;-34.74324;-3.960876;-11.25889;261.8911;25.70627;-30.78237;0.7676128;75.75018;80.82628;-5.076105;231.9846;262.767;79.42844;61.09823;-37.96917;-4.5753;127.2123;97.10497;-31.61148;-3.260559;1
23.03.2013;10:00:00;-7.883;0;-3.769311;-20.30069;-2.562105;-3.770903;-20.86781;-2.573073;-3.748292;-19.70727;-2.540752;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-12.49018;49.90731;0.2149097;0.1072557;223.1367;209.9196;245.1632;401.6462;110.9762;86.84002;-30.81788;-4.831086;-10.41473;262.7353;24.13618;-25.98679;0.7824691;80.15832;82.00893;-1.850616;239.3652;265.352;104.0853;81.79164;-31.90576;-5.52166;122.0812;95.69711;-29.54946;-3.839021;1
23.03.2013;10:30:00;-7.194;0;-3.751119;-19.20597;-2.521172;-3.759481;-19.68519;-2.540752;-3.747982;-18.69;-2.508384;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-11.89815;46.76658;0.2267058;0.1060226;278.429;238.6376;331.4041;501.1723;137.6407;107.5942;-28.31687;-5.24525;-9.915157;263.2348;30.04652;-23.07162;0.7817869;109.3239;102.349;6.974899;243.927;266.9987;117.954;92.38861;-29.72585;-5.889209;164.2974;127.9107;-27.42894;-4.522321;1
23.03.2013;11:00:00;-6.224;0;-3.739954;-17.95053;-2.496104;-3.747982;-18.67896;-2.497664;-3.736383;-17.10946;-2.48667;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-11.27321;46.48968;0.2334946;0.1085509;428.2479;336.4151;466.6487;770.8463;214.7311;165.3257;-32.47131;-6.659133;-8.90365;264.2463;49.40542;-25.81218;0.770309;182.2598;158.6665;23.59324;243.9825;269.7947;166.7962;129.9518;-34.48827;-7.676503;234.7388;179.4693;-28.78167;-5.363312;1
23.03.2013;11:30:00;-5.373;0;-3.731221;-16.32997;-2.493552;-3.736383;-17.08738;-2.497389;-3.724982;-15.50801;-2.486542;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-10.65378;44.78529;0.2551881;0.1142867;541.1581;461.18;606.4581;974.0847;275.2945;206.9713;-37.2018;-7.128183;-8.13119;265.0188;68.3232;-30.07362;0.7514836;238.0927;199.8431;38.24958;242.501;272.5746;232.1139;169.9368;-42.48851;-9.515748;310.5566;233.0618;-32.8388;-4.311177;1
23.03.2013;12:00:00;-4.074;0;-3.7141;-14.52428;-2.492197;-3.736152;-15.47486;-2.49724;-3.702403;-13.64187;-2.486464;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.987958;43.44365;0.2696919;0.117164;643.0991;602.8137;673.3943;1157.578;329.1823;246.6835;-42.4328;-7.91297;-7.320355;265.8296;82.49878;-34.51982;0.7493958;286.7495;238.7705;47.97895;240.7059;275.2257;307.9329;231.2928;-43.66538;-9.410051;345.6505;258.4971;-40.72202;-6.676719;1
23.03.2013;12:30:00;-3.193;0;-3.700146;-12.95143;-2.497198;-3.713538;-13.60857;-2.507505;-3.690496;-12.45846;-2.496618;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.414823;40.06592;0.2801171;0.1122315;649.2263;626.8058;672.6388;1168.607;330.0893;248.2815;-42.90723;-8.531223;-6.823338;266.3266;81.80786;-34.376;0.7522182;287.1821;239.7503;47.43186;242.3542;276.7301;317.7269;238.5835;-46.30593;-9.776958;343.6149;257.245;-40.53633;-7.411936;1
23.03.2013;13:00:00;-2.827;0;-3.686183;-12.27917;-2.502903;-3.690496;-12.44743;-2.507306;-3.678944;-12.08206;-2.496463;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.976554;40.81495;0.2850851;0.1163573;622.2472;614.6758;637.929;1120.045;312.1795;238.5227;-39.31915;-8.710409;-6.656983;266.493;73.65684;-30.60874;0.7640689;272.8604;229.8123;43.0481;246.6567;277.2654;307.0732;235.018;-41.24233;-10.09059;321.5818;244.6918;-37.65173;-7.620764;1
23.03.2013;13:30:00;-2.612;0;-3.66839;-11.74718;-2.507359;-3.678944;-12.05999;-2.517772;-3.656337;-11.57374;-2.506915;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.844007;39.72054;0.2892147;0.1148776;618.3757;605.0663;631.9554;1113.076;308.0764;236.6784;-37.12595;-8.719405;-6.502178;266.6478;71.39804;-28.40655;0.7682835;270.9504;227.959;42.9915;249.5136;277.9202;300.1874;231.4683;-39.35515;-9.722549;315.6851;241.4067;-35.3535;-7.51509;1
23.03.2013;14:00:00;-2.72;0;-3.647626;-11.51556;-2.506999;-3.656337;-11.57374;-2.517521;-3.63372;-11.48471;-2.50674;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.827268;38.56078;0.293452;0.1131574;583.0099;538.556;621.8987;1049.418;287.6281;223.9027;-34.0518;-8.338664;-6.725397;266.4246;63.7254;-25.71314;0.778649;253.5763;215.564;38.01226;251.6286;277.3418;263.2066;206.8375;-35.88227;-9.038351;309.0467;238.6712;-31.58626;-7.672014;1
23.03.2013;14:30:00;-2.763;0;-3.621391;-11.52944;-2.507255;-3.63372;-11.63901;-2.517446;-3.61132;-11.4625;-2.506714;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.558624;38.97316;0.2935257;0.1143962;517.1603;490.3022;536.735;930.8887;251.2537;198.0848;-32.44759;-9.380511;-6.414878;266.7351;53.16887;-23.06708;0.7884301;218.8061;188.7043;30.10179;254.5674;277.6345;236.9869;187.3922;-34.52677;-10.56192;262.0828;205.8856;-31.46819;-8.670236;1
23.03.2013;15:00:00;-2.827;0;-3.596056;-11.73283;-2.50494;-3.611324;-11.85976;-2.506739;-3.577814;-11.63901;-2.496011;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.412408;39.24546;0.2995987;0.1175789;452.3486;417.0135;488.9364;814.2275;216.9209;172.6362;-31.29284;-9.692312;-6.31852;266.8315;44.28473;-21.60053;0.7959742;185.6281;162.9438;22.6842;256.1369;277.7374;198.4077;158.565;-32.93869;-10.29925;235.988;186.7122;-29.70383;-8.933003;1
23.03.2013;15:30:00;-3.084;0;-3.570797;-12.04642;-2.497142;-3.589002;-12.2794;-2.506783;-3.555554;-11.85979;-2.496031;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.436648;37.47599;0.2944248;0.1103386;372.5706;334.1698;415.6492;670.6272;176.0776;141.6031;-28.7878;-9.378998;-6.57992;266.5701;34.47442;-19.40881;0.8043957;147.2897;132.2242;15.06561;257.5174;276.9262;156.7094;126.612;-30.93918;-10.03662;197.6592;158.1576;-27.05793;-8.670426;1
23.03.2013;16:00:00;-3.45;0;-3.542995;-12.60925;-2.495106;-3.555624;-12.8979;-2.496239;-3.522211;-12.29047;-2.485497;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.540101;38.49675;0.2961272;0.1139994;326.946;322.4958;333.3885;588.5027;153.1367;124.1476;-27.58611;-9.283933;-6.851194;266.2988;28.98912;-18.30217;0.8107011;125.5507;114.8637;10.68695;257.5551;275.8573;151.7215;123.0817;-28.4709;-9.827085;156.3354;126.3405;-26.58832;-8.565565;1
23.03.2013;16:30:00;-3.599;0;-3.512783;-12.98479;-2.487543;-3.522284;-13.07492;-2.496323;-3.499941;-12.8979;-2.485535;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.505897;38.22706;0.2961869;0.1132236;296.7145;276.2173;321.7383;534.0862;139.465;113.1364;-27.64915;-9.373705;-6.804887;266.3451;26.32858;-18.27545;0.811223;111.8158;103.7627;8.053135;257.6905;275.9659;129.6236;105.1333;-28.29531;-10.09034;151.2236;122.539;-26.76616;-8.40836;1
23.03.2013;17:00:00;-3.751;0;-3.480251;-13.20872;-2.485638;-3.499985;-13.29575;-2.485649;-3.466469;-13.07492;-2.485619;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.539219;39.18221;0.2919039;0.1143744;270.5794;253.0396;290.0829;487.043;128.0553;103.8522;-27.58706;-9.429982;-6.880821;266.2692;24.20314;-18.15708;0.8110154;100.4683;94.42222;6.046065;257.4276;275.5846;120.1341;97.53789;-28.76664;-10.09045;136.7422;110.846;-26.35458;-8.618898;1
23.03.2013;17:30:00;-3.965;0;-3.443743;-13.4543;-2.484759;-3.466477;-13.67093;-2.485653;-3.421753;-13.27369;-2.474935;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.626933;39.18228;0.2919053;0.1143751;224.6588;193.3408;252.8123;404.3859;107.2174;87.04192;-26.70186;-9.07617;-7.064566;266.0854;20.17549;-17.62569;0.8118794;80.51556;77.96575;2.5498;257.5267;275.1523;92.41087;74.99795;-27.82543;-9.670042;120.5087;97.89998;-25.70768;-8.461284;1
23.03.2013;18:00:00;-4.096;0;-3.413739;-13.80591;-2.482975;-3.432935;-13.90265;-2.485653;-3.399389;-13.68197;-2.474939;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.486659;40.06814;0.2979522;0.1193839;163.0391;142.5813;192.7347;293.4704;78.11784;63.34619;-26.88424;-9.381866;-6.896985;266.253;14.77166;-17.50237;0.8108954;51.2336;53.96432;-2.730716;258.0612;275.5636;68.4873;55.49034;-27.82548;-9.932815;92.16112;74.72639;-25.82534;-8.776614;1
23.03.2013;18:30:00;-4.311;0;-3.359189;-14.06986;-2.46189;-3.366217;-14.20214;-2.485931;-3.343581;-13.95825;-2.442873;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.542944;40;0.2936209;0.1174484;104.9315;87.28584;122.6601;107.0301;50.85825;41.4304;-24.84446;-8.568604;-7.345631;265.8044;9.427855;-16.27586;0.8147725;26.01379;32.86179;-6.848004;258.1864;274.4622;42.10278;34.31188;-25.47468;-9.355639;59.51266;48.38581;-21.70808;-4.624946;1
23.03.2013;19:00:00;-4.528;0;-3.353975;-14.4288;-2.482582;-3.366258;-14.59981;-2.486;-3.343928;-14.21318;-2.475216;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.582627;42.24872;0.2919053;0.1233262;60.09204;38.4917;86.52814;108.1657;28.70211;23.52679;-24.10187;-9.035298;-7.232697;265.9173;5.175311;-15.06657;0.8203989;4.600238;14.4915;-9.891256;259.4088;274.4754;18.1633;15.02884;-24.88688;-9.40857;41.68715;33.90448;-23.47526;-8.672602;1
23.03.2013;19:30:00;-4.722;0;-3.321216;-14.71721;-2.479044;-3.343946;-14.84268;-2.486014;-3.310408;-14.59982;-2.475287;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.610453;43.61158;0.2910509;0.1269319;24.166;10.98687;38.03711;43.4988;11.32405;9.473031;-23.16769;-8.889128;-7.2846;265.8654;1.851016;-14.27856;0.8404544;-11.84364;0.5839031;-12.42755;260.1217;274.4003;4.572025;3.893035;-24.24041;-9.303492;18.08019;14.98359;-22.41658;-8.409952;1
23.03.2013;20:00:00;-4.916;0;-3.303388;-14.89592;-2.478201;-3.310474;-14.95379;-2.486123;-3.299241;-14.85372;-2.4753;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-8.896653;45.11073;0.2818087;0.1271259;4.276076;0.909304;10.60801;7.696939;1.104909;1.049464;-21.8345;-8.170063;-7.464406;265.6856;0.05544544;-13.66444;NAN;-20.72959;-7.120599;-13.609;260.6896;274.354;0;0;-23.0638;-8.830453;4.364207;3.711965;-20.94646;-7.674366;1
23.03.2013;20:30:00;-5.113;0;-3.291893;-15.08411;-2.48196;-3.299546;-15.19776;-2.486333;-3.288276;-14.96482;-2.475424;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.087694;47.29474;0.2810368;0.1329156;0.2791135;0.07577971;0.909304;0.5024043;0;0;-21.20752;-7.700203;-7.685621;265.4644;0;-13.50732;NAN;-21.20752;-7.700203;-13.50732;260.3766;273.8839;0;0;-21.82948;-8.042479;0;0;-20.59512;-7.359277;1
23.03.2013;21:00:00;-5.264;0;-3.283343;-15.26259;-2.486228;-3.288655;-15.33109;-2.486477;-3.277369;-15.19776;-2.475616;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.17082;49.82479;0.2762517;0.1376418;0.07957267;0.07578122;0.1515712;0.1432308;0;0;-20.18889;-7.38878;-7.792941;265.3571;0;-12.80011;NAN;-20.18889;-7.38878;-12.80011;260.9402;273.7403;0;0;-21.12491;-7.832909;0;0;-18.94863;-6.781785;1
23.03.2013;21:30:00;-5.526;0;-3.282761;-15.36509;-2.493319;-3.288814;-15.38701;-2.497314;-3.277469;-15.33109;-2.486477;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.356971;51.94231;0.2738888;0.1422642;0.0909448;0.07578559;0.1515777;0.1637007;0;0;-18.71085;-6.74513;-8.021218;265.1288;0;-11.96572;NAN;-18.71085;-6.74513;-11.96572;261.4522;273.4179;0;0;-19.59624;-7.412701;0;0;-17.83129;-6.256278;1
23.03.2013;22:00:00;-5.657;0;-3.301788;-15.40556;-2.499184;-3.322571;-15.42047;-2.508182;-3.288814;-15.38701;-2.497314;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.451345;53.03337;0.2722875;0.1444032;0.09473968;0.07578924;0.151587;0.1705315;0;0;-18.12345;-6.473011;-8.099137;265.0508;0;-11.65044;NAN;-18.12345;-6.473011;-11.65044;261.7103;273.3607;0;0;-19.30311;-7.307976;0;0;-17.42044;-5.99381;1
23.03.2013;22:30:00;-5.743;0;-3.313862;-15.47282;-2.505901;-3.322662;-15.5429;-2.508251;-3.300259;-15.41005;-2.49747;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.544998;54.56713;0.2691003;0.1468403;0.1073763;0.07579397;0.1515917;0.1932774;0;0;-17.40718;-6.128024;-8.248197;264.9018;0;-11.27916;NAN;-17.40718;-6.128024;-11.27916;261.7975;273.0767;0;0;-18.48005;-6.729957;0;0;-16.8913;-5.731035;1
23.03.2013;23:00:00;-5.678;0;-3.321381;-15.58974;-2.513092;-3.33388;-15.63139;-2.518998;-3.311507;-15.54292;-2.497547;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.588344;53.61268;0.270688;0.1451231;0.1086415;0.07579594;0.1515934;0.1955546;0;0;-17.39965;-6.034369;-8.287334;264.8626;0;-11.36528;NAN;-17.39965;-6.034369;-11.36528;261.6401;273.0054;0;0;-18.00981;-6.467297;0;0;-16.59724;-5.520836;1
23.03.2013;23:30:00;-5.569;0;-3.282056;-15.65551;-2.518823;-3.311516;-15.66453;-2.519003;-3.244392;-15.63139;-2.508284;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.558416;54.15778;0.2714828;0.147029;0.08337646;0.07579671;0.1515936;0.1500776;0;0;-17.6234;-6.207915;-8.242948;264.907;0;-11.41548;NAN;-17.6234;-6.207915;-11.41548;261.6034;273.0189;0;0;-18.36303;-6.572471;0;0;-17.00933;-5.783771;1
24.03.2013;NA;-5.418;0;-3.181928;-15.66104;-2.519002;-3.244392;-15.67557;-2.519003;-3.110142;-15.64245;-2.519003;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.37464;49.62506;0.2763217;0.1371248;0.07579683;0;0.1515937;0.1364343;0;0;-18.50134;-6.872176;-8.099415;265.0506;0;-11.62916;NAN;-18.50134;-6.872176;-11.62916;261.3313;272.9604;0;0;-19.30472;-7.413747;0;0;-17.5979;-6.151833;1
24.03.2013;0:30:00;-5.287;0;-3.063527;-15.65129;-2.518824;-3.121329;-15.66453;-2.519003;-3.020641;-15.63142;-2.508284;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.250178;49.48874;0.2795898;0.1383655;0.07579683;0;0.1515937;0.1364343;0;0;-19.16543;-7.333125;-7.942026;265.2079;0;-11.83231;NAN;-19.16543;-7.333125;-11.83231;261.3323;273.1646;0;0;-20.01099;-7.729226;0;0;-18.42189;-6.887949;1
24.03.2013;1:00:00;-5.221;0;-2.990032;-15.62077;-2.506829;-3.043016;-15.66417;-2.519003;-2.931053;-15.5982;-2.497489;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.135268;48.39527;0.2811941;0.1360846;0.07579606;0.07579456;0.07579683;0.1364329;0;0;-19.11423;-7.480272;-7.918677;265.2313;0;-11.63396;NAN;-19.11423;-7.480272;-11.63396;261.4823;273.1162;0;0;-19.54015;-7.781628;0;0;-18.65688;-7.098244;1
24.03.2013;1:30:00;-5.133;0;-2.905252;-15.6405;-2.507968;-2.94224;-15.65302;-2.508208;-2.874994;-15.61921;-2.497481;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;-9.064956;48.66619;0.2836554;0.1380443;0.07579269;0.07579102;0.07579456;0.1364269;0;0;-19.89023;-7.766484;-7.816294;265.3337;0;-12.12375;NAN;-19.89023;-7.766484;-12.12375;261.1398;273.2636;0;0;-20.48031;-8.096952;0;0;-18.48012;-7.150609;1
