file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,co2_mean,h2o_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,flowrate_mean
2023-05-23T140000_AIU-1095.ghg,2023-05-23,14:30,143.6040,1,36000,36000,-0.345742E-01,1,5.88964,1,53.6627,1,7.75474,1,1.20987,1,0.137054,0.487809E-01,0.933868E-01,0.109981E-02,0.100418E-09,0.435823E-11,16.1063,399.992,407.059,0.500000E-01,0,699.024,17.3600,17.6666,0.550000,0,291.098,289.502,97879.0,1.17021,1014.96,0.247263E-01,0.783996E-01,0.126515E-01,1690.26,1852.84,0.108113E-01,91.2255,162.577,288.024,0.214299E-01,0.366332,0.382109E-01,0.368942,0.416289E-15,0.623473E-14,0.368942,1.70906,93.2393,86.6521,5.94471,-9999,0.171887,0.149397,-74.1681,-0.347859E-01,0.109753,-0.288491E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.337068E-01,1.02573,8.85436,1.02423,49.9077,1.07524,7.21211,1.07524,1.12521,1.07524,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,2,23,0,46,1,6,0,0,0,0,0,0,0,0,0,100,0.166578,0.102869,0.293476E-01,0.824646E-02,6.48514,0.119629,0.745494E-02,0.181463,0.283113E-01,16.0885,698.244,399.992,17.3597,102.649,123.655,0.00000
2023-05-23T143000_AIU-1095.ghg,2023-05-23,15:00,143.6249,1,36000,36000,-0.191028E-01,0,-2.29727,0,26.7936,0,3.45706,0,0.604069,0,-0.436604E-01,0.331628,0.117295,0.747664E-02,-0.487614E-10,-0.212123E-11,16.1942,402.001,409.156,0.650000,0,704.485,17.4880,17.7992,0.500000,0,291.084,289.477,97854.9,1.16997,1015.03,0.247313E-01,0.391437E-01,0.127423E-01,1702.23,1849.82,0.108911E-01,92.0217,147.585,288.134,-0.303903,0.626407,0.203064E-01,0.696531,0.497555E-13,-0.301104E-14,0.696531,2.39340,62.9762,115.880,1.67061,-9999,0.127779,0.179581,78.1048,0.330325E-01,-0.857397E-01,0.151390E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.189097E-01,1.01021,-0.742970,1.01490,24.9063,1.07577,3.21355,1.07577,0.561520,1.07577,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,6,0,3,15,8,5,0,0,0,0,0,0,0,0,0,100,0.242421,0.876190E-01,0.291210E-01,0.178567E-02,7.82499,0.554959E-01,-0.625629E-03,0.808821E-01,0.141330E-01,16.1765,703.712,402.000,17.4878,102.633,123.640,0.00000
2023-05-23T150000_AIU-1095.ghg,2023-05-23,15:30,143.6457,1,36000,36000,-0.310825E-01,0,-6.88407,0,21.7778,0,2.99026,1,0.490846,0,-0.512200,0.867215,-0.878785E-01,0.195460E-01,-0.270105E-09,-0.120198E-10,16.1607,400.497,407.765,0.100000,0,719.161,17.8224,18.1458,0.650000,0,290.815,289.178,97840.0,1.17085,1015.21,0.247122E-01,0.318069E-01,0.129960E-01,1734.33,1814.91,0.110996E-01,95.5603,80.5761,288.425,-0.494778,0.997531,0.414814E-01,1.11427,-0.271379E-13,-0.167137E-13,1.11427,3.25178,61.2799,116.382,2.13347,-9999,0.162932,0.260067,54.0331,0.477485E-01,-0.316104,0.355450E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.308109E-01,1.00881,-5.58660,1.01562,20.0015,1.08881,2.74636,1.08881,0.450811,1.08881,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,16,4,3,52,3,6,0,0,0,0,0,0,0,0,0,100,0.307187,0.162274,0.506733E-01,0.151354E-01,7.04013,0.635059E-01,-0.469989E-02,0.690932E-01,0.113415E-01,16.1436,718.396,400.497,17.8222,102.576,123.584,0.00000
2023-05-23T153000_AIU-1095.ghg,2023-05-23,16:00,143.6665,1,36000,36000,-0.487482E-01,0,-1.02972,2,21.1574,0,4.85501,1,0.476683,0,-0.672045,-0.116131E-01,-0.251735,-0.261646E-03,-0.159140E-09,-0.715692E-11,16.0112,396.196,403.383,0.100000,0,720.064,17.8179,18.1411,1.25000,0,290.422,288.787,97823.6,1.17224,1015.20,0.246828E-01,0.308891E-01,0.130082E-01,1733.61,1770.09,0.110968E-01,97.9392,36.4776,288.418,-0.525211,0.793939,0.685057E-01,0.954400,-0.186183E-13,-0.993928E-14,0.954400,3.06436,55.1804,123.486,4.11616,-9999,0.203925,0.281166,708.142,0.364334E-02,-0.486697E-01,0.424305E-02,0,46.9604,-7.12642,16.1200,40.1410,61.2176,85.8585,128.632,-0.481278E-01,1.01289,0.194430,1.01602,19.7682,1.07027,4.53623,1.07027,0.445384,1.07027,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,8,3,0,81,11,11,0,0,0,0,0,0,0,0,0,100,0.289127,0.215180,0.580248E-01,0.125310E-01,3.99645,0.245860E-01,0.163378E-03,0.113987,0.111917E-01,15.9947,719.319,396.195,17.8178,102.529,123.537,0.00000
2023-05-23T160000_AIU-1095.ghg,2023-05-23,16:30,143.6873,1,36000,36000,-0.546691E-01,1,-5.41846,1,14.7421,1,6.50311,1,0.332077,1,-0.368258,0.106295,0.243202,0.239438E-02,-0.994086E-10,-0.443443E-11,16.2059,400.348,407.628,0.100000,0,722.913,17.8588,18.1835,1.15000,0,290.210,288.573,97836.9,1.17326,1015.22,0.246615E-01,0.215186E-01,0.130493E-01,1737.80,1745.96,0.111223E-01,99.5328,8.15650,288.456,-0.204205,1.02118,0.123455E-01,1.04147,-0.779667E-14,-0.613412E-14,1.04147,3.18700,73.4904,101.308,0.679197,-9999,0.215861,0.312382,159.633,0.161621E-01,-0.367549,0.210740E-01,0,59.1249,-8.97243,20.2957,50.5390,77.0752,108.099,161.952,-0.542031E-01,1.00860,-4.53483,1.01430,13.6568,1.07947,6.02433,1.07947,0.307629,1.07947,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,9,0,4,44,7,0,0,0,0,0,0,0,0,0,0,100,0.396081,0.192129,0.365532E-01,0.217540E-01,15.4001,0.606928E-01,-0.380721E-02,0.151256,0.772379E-02,16.1896,722.200,400.347,17.8589,102.482,123.494,0.00000
2023-05-23T163000_AIU-1095.ghg,2023-05-23,17:00,143.7082,1,36000,36000,-0.251288E-01,1,-3.11076,1,-1.65425,1,-5.29835,1,-0.372514E-01,1,-0.561410,1.14837,0.389890,0.258597E-01,-0.185914E-09,-0.835926E-11,16.5163,407.001,414.588,0.200000,1,742.625,18.3000,18.6412,0.200000,1,289.923,288.247,97793.9,1.17387,1015.46,0.246479E-01,-0.241389E-02,0.133791E-01,1779.71,1709.71,0.113974E-01,100.000,0.00000,288.827,-0.112470,-0.315395E-01,0.525870E-01,0.128100,-0.140841E-12,-0.112564E-13,0.128100,1.54573,338.277,195.665,24.2372,-9999,0.146310,0.109052,86.5612,0.298055E-01,1.88047,0.178365E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.243821E-01,1.03062,-3.14291,1.02591,-1.51724,1.09030,-4.85953,1.09030,-0.341662E-01,1.09030,800000099,800000099,800000099,800000099,800000099,800111099,899999999,899999999,89999,89999,89,89,16,1,0,77,6,0,0,0,0,0,0,0,0,0,0,100,0.959526E-01,0.105462,0.166893E-01,0.121060E-01,62.2112,0.195744E-01,-0.263664E-02,-0.121998,-0.857735E-03,16.5004,741.909,406.999,18.3000,102.347,123.363,0.00000
2023-05-23T170000_AIU-1095.ghg,2023-05-23,17:30,143.7290,1,36000,36000,-0.598557E-02,1,-6.11050,1,2.98221,1,5.43841,1,0.671521E-01,1,-0.870937E-01,-0.123024,-0.924531E-01,-0.277020E-02,0.882694E-10,0.397402E-11,16.4382,405.423,412.960,0.100000,0,740.072,18.2528,18.5921,0.200000,1,289.867,288.197,97735.4,1.17340,1015.43,0.246580E-01,0.435145E-02,0.133391E-01,1774.07,1704.16,0.113679E-01,100.000,0.00000,288.778,-0.221167,0.425512,0.367563E-01,0.480964,0.500657E-14,0.536978E-14,0.480964,2.25757,58.1318,117.464,4.38294,-9999,0.714217E-01,0.163012,5.12376,0.503536,-2.04898,0.718046E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.586718E-02,1.02018,-5.76319,1.03893,2.49146,1.19697,4.54347,1.19697,0.561016E-01,1.19697,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,21,3,0,39,4,0,0,0,0,0,0,0,0,0,0,100,0.203206,0.911991E-01,0.316195E-01,0.159168E-01,11.6195,0.199815E-01,-0.483692E-02,0.114104,0.140893E-02,16.4222,739.355,405.422,18.2527,102.362,123.375,0.00000
2023-05-23T173000_AIU-1095.ghg,2023-05-23,18:00,143.7498,1,36000,36000,-0.500413E-01,1,-10.7759,1,30.2117,1,9.47884,1,0.680352,1,0.155151,-0.941902,0.214329,-0.212112E-01,0.323371E-09,0.141420E-10,16.5673,409.084,416.536,0.300000,0,724.536,17.8904,18.2163,0.200000,1,289.925,288.287,97692.8,1.17268,1015.23,0.246736E-01,0.440868E-01,0.130660E-01,1738.30,1714.12,0.111420E-01,100.000,0.00000,288.460,-0.884723E-01,0.145516E-01,0.451478E-01,0.100386,-0.385715E-14,0.195186E-13,0.100386,2.09808,343.423,170.660,26.7270,-9999,0.206574,0.183128,70.2725,0.367142E-01,-0.356680,0.438163E-01,0,60.2464,-9.14263,20.6806,51.4977,78.5373,110.150,165.024,-0.482397E-01,1.03735,-8.83944,1.02910,27.6121,1.09415,8.66320,1.09415,0.621809,1.09415,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,1,2,3,24,7,0,0,0,0,0,0,0,0,0,0,100,0.786891E-01,0.255628,0.319392E-01,0.235516E-01,32.4803,0.546558E-01,-0.742473E-02,0.217625,0.156202E-01,16.5510,723.825,409.082,17.8904,102.420,123.430,0.00000
2023-05-23T180000_AIU-1095.ghg,2023-05-23,18:30,143.7707,1,36000,36000,-0.309666E-01,0,-12.0978,0,9.20272,0,-0.427026,2,0.207262,0,0.188241,-1.60170,-0.389440,-0.360733E-01,0.133687E-09,0.573843E-11,16.2836,402.430,409.504,0.200000,1,698.964,17.2741,17.5777,1.20000,0,289.979,288.396,97691.1,1.17248,1014.89,0.246786E-01,0.134306E-01,0.126133E-01,1678.72,1726.30,0.107578E-01,97.2435,47.5848,287.918,-0.103118,1.26460,-0.884927E-02,1.26883,-0.466370E-13,0.820990E-14,1.26883,3.54978,84.3889,94.6617,-0.399605,-9999,0.162515,0.337041,30.4747,0.846604E-01,-1.31459,0.625585E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.306784E-01,1.00939,-11.4408,1.01786,8.32981,1.10479,-0.386521,1.10479,0.187603,1.10479,800000099,800000099,800000099,800000099,800000099,800101099,899999999,899999999,89999,89999,89,89,20,12,3,26,0,0,0,0,0,0,0,0,0,0,0,100,0.330790,0.285369,0.579231E-01,0.426825E-01,17.1743,0.348597E-01,-0.961462E-02,-0.970559E-02,0.471073E-02,16.2674,698.280,402.430,17.2743,102.476,123.485,0.00000
2023-05-23T183000_AIU-1095.ghg,2023-05-23,19:00,143.7915,1,36000,36000,-0.683259E-01,1,-4.51843,1,1.86587,1,0.880611,1,0.420140E-01,1,-0.380835,0.437794,-0.235325,0.985783E-02,0.976534E-10,0.427524E-11,16.1232,398.412,405.485,0.200000,1,705.869,17.4424,17.7520,1.20000,0,289.771,288.175,97691.5,1.17331,1014.98,0.246609E-01,0.272251E-02,0.127454E-01,1694.99,1701.88,0.108627E-01,99.5953,6.88760,288.068,-0.221992,1.25057,0.181146E-01,1.27025,-0.751636E-13,0.605671E-14,1.27025,5.63111,80.0309,100.066,0.817102,-9999,0.241316,0.487587,267.145,0.965768E-02,-2.42161,0.157228E-01,0,52.4254,-7.95576,17.9959,44.8125,68.3418,95.8504,143.601,-0.677844E-01,1.00799,-4.37557,1.01391,1.72664,1.08064,0.814897,1.08064,0.388788E-01,1.08064,800000099,800000099,800000099,800000099,800000099,800101099,899999999,899999999,89999,89999,89,89,0,7,3,37,9,1,0,0,0,0,0,0,0,0,0,100,0.555005,0.358464,0.617048E-01,0.401233E-01,6.38025,0.281715E-01,-0.367419E-02,0.204509E-01,0.975715E-03,16.1071,705.157,398.412,17.4421,102.467,123.476,0.00000
2023-05-23T190000_AIU-1095.ghg,2023-05-23,19:30,143.8123,1,36000,36000,-0.916836E-01,0,-7.44924,1,4.81426,0,1.96188,0,0.108391,0,-0.204175,0.106582,-0.148573,0.239964E-02,-0.437528E-10,-0.193229E-11,16.0260,395.876,402.921,0.150000,0,707.769,17.4834,17.7945,0.200000,1,289.656,288.056,97672.1,1.17354,1015.00,0.246560E-01,0.702371E-02,0.127779E-01,1698.61,1688.92,0.108883E-01,100.000,0.00000,288.101,-0.411929,1.45295,0.220976E-01,1.51038,0.275735E-13,-0.273011E-14,1.51038,4.99074,73.2338,105.829,0.838295,-9999,0.279509,0.619616,251.764,0.102477E-01,-1.54733,0.223743E-01,0,50.5728,-7.67462,17.3600,43.2289,65.9268,92.4633,138.527,-0.909876E-01,1.00765,-7.11607,1.01395,4.44134,1.08396,1.80992,1.08396,0.999946E-01,1.08396,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,8,3,1,44,7,0,0,0,0,0,0,0,0,0,0,100,0.640623,0.508036,0.905734E-01,0.198293E-01,2.09333,0.405846E-02,-0.597412E-02,0.454150E-01,0.250910E-02,16.0103,707.072,395.876,17.4834,102.448,123.457,0.00000
2023-05-23T193000_AIU-1095.ghg,2023-05-23,20:00,143.8332,0,36000,36000,-0.731408E-01,0,-13.2640,0,4.19447,0,2.92617,0,0.944106E-01,0,-0.487295,-0.624709E-01,0.735034E-02,-0.140612E-02,-0.164578E-09,-0.725613E-11,16.0433,396.002,403.039,0.100000,0,707.336,17.4594,17.7696,0.200000,1,289.369,287.773,97672.5,1.17471,1014.98,0.246314E-01,0.611781E-02,0.127730E-01,1696.30,1658.38,0.108733E-01,100.000,0.00000,288.080,-0.390865,1.79155,0.275692E-03,1.83369,0.894008E-13,-0.102584E-13,1.83369,5.81468,77.1965,102.307,0.861431E-02,-9999,0.249525,0.617064,100.596,0.256472E-01,-3.16225,0.445830E-01,0,47.4386,-7.19899,16.2841,40.5498,61.8410,86.7329,129.942,-0.725773E-01,1.00776,-12.9056,1.01509,3.83151,1.09473,2.67296,1.09473,0.862410E-01,1.09473,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,17,0,8,33,36,0,0,0,0,0,0,0,0,0,0,100,0.825334,0.324090,0.847032E-01,0.302792E-01,1.59581,0.237581E-02,-0.108240E-01,0.670026E-01,0.216178E-02,16.0279,706.657,396.001,17.4594,102.427,123.438,0.00000
2023-05-23T200000_AIU-1095.ghg,2023-05-23,20:30,143.8540,0,36000,36000,-0.648334E-01,1,-7.81678,1,2.87464,1,0.596956,2,0.646889E-01,1,-0.401982,0.174013E-01,0.174752,0.391588E-03,-0.282552E-10,-0.123692E-11,16.1801,398.979,406.072,0.150000,0,708.314,17.4661,17.7766,0.200000,1,289.135,287.540,97674.2,1.17568,1014.98,0.246111E-01,0.419184E-02,0.127885E-01,1696.97,1633.57,0.108775E-01,100.000,0.00000,288.086,-0.227640,1.33099,0.349110E-02,1.35032,0.298216E-13,-0.174629E-14,1.35032,3.64717,82.2604,99.7054,0.148131,-9999,0.234830,0.390512,142.282,0.181330E-01,-2.71922,0.278951E-01,0,53.8818,-8.17678,18.4959,46.0574,70.2404,98.5132,147.591,-0.643188E-01,1.00800,-7.58726,1.01437,2.65036,1.08462,0.550382,1.08462,0.596420E-01,1.08462,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,2,0,1,14,5,0,0,0,0,0,0,0,0,0,0,100,0.385482,0.340978,0.545637E-01,0.304002E-01,2.99794,0.197756E-02,-0.635826E-02,0.137850E-01,0.149381E-02,16.1649,707.646,398.979,17.4661,102.396,123.408,0.00000
2023-05-23T203000_AIU-1095.ghg,2023-05-23,21:00,143.8748,0,36000,36000,-0.139702E-01,1,-7.61354,1,0.448742,2,6.39982,1,0.100934E-01,2,-0.860136,0.754131E-01,0.647388,0.169623E-02,-0.379076E-09,-0.161757E-10,16.6404,409.993,417.293,0.200000,1,710.068,17.4949,17.8064,0.200000,1,288.637,287.042,97658.4,1.17752,1014.98,0.245727E-01,0.654050E-03,0.128296E-01,1699.49,1581.65,0.108955E-01,100.000,0.00000,288.109,0.166036,0.450167,-0.107637E-01,0.479932,0.366491E-13,-0.227805E-13,0.479932,2.08356,111.743,69.7544,-1.28511,-9999,0.108922,0.126098,14.5755,0.177009,-16.9664,0.584851E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.137761E-01,1.01409,-7.45050,1.02425,0.399975,1.12192,5.70432,1.12192,0.899647E-02,1.12192,800000099,800000099,800000099,800000099,800100099,800100099,899999999,899999999,89999,89999,89,89,11,6,4,0,4,0,0,0,0,0,0,0,0,0,0,100,0.147715,0.960185E-01,0.846195E-02,0.118018,48.2592,0.515346E-02,-0.623391E-02,0.142653,0.224983E-03,16.6249,709.406,409.991,17.4949,102.369,123.380,0.00000
2023-05-23T210000_AIU-1095.ghg,2023-05-23,21:30,143.8956,0,36000,36000,0.232951E-02,1,-3.03046,1,-0.174564,2,1.34403,1,-0.392401E-02,2,-1.08745,0.455408E-01,0.808242,0.102371E-02,-0.177170E-11,-0.732251E-13,17.2290,423.715,431.268,0.200000,1,712.082,17.5123,17.8244,0.200000,0,288.006,286.413,97636.2,1.17983,1014.97,0.245245E-01,-0.254276E-03,0.128676E-01,1700.78,1518.21,0.109063E-01,100.000,0.00000,288.121,0.561393,-0.719833E-01,-0.287711E-01,0.566720,0.279778E-13,-0.102832E-15,0.566720,1.40463,185.908,352.693,-2.91003,-9999,0.444347E-01,0.629308E-01,2.48565,1.03796,17.3602,0.569529E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.226038E-02,1.03058,-2.87974,1.06120,-0.133085,1.31167,1.02467,1.31167,-0.299161E-02,1.31167,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,14,1,26,22,17,0,0,0,0,0,0,0,0,0,100,0.105402,0.177124E-01,0.274706E-02,0.111672,53.3682,0.379826E-02,-0.240482E-02,0.255751E-01,-0.746686E-04,17.2133,711.431,423.714,17.5123,102.291,123.302,0.00000
2023-05-23T213000_AIU-1095.ghg,2023-05-23,22:00,143.9165,0,36000,36000,-0.896253E-02,1,-4.48551,1,0.364547,2,4.38062,1,0.819496E-02,2,0.662655E-01,-0.521561,0.449577,-0.117246E-01,0.490554E-10,0.196896E-11,17.5508,431.348,438.948,0.200000,0,704.446,17.3132,17.6183,0.200000,1,288.027,286.451,97644.4,1.17986,1014.86,0.245242E-01,0.531033E-03,0.127215E-01,1681.69,1522.03,0.107822E-01,100.000,0.00000,287.946,0.177473,0.572098,-0.282880E-01,0.599661,0.300406E-13,0.279505E-14,0.599661,1.87024,105.415,72.7654,-2.70384,-9999,0.871566E-01,0.516983E-01,12.6731,0.203581,-12.3043,0.429810E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.884141E-02,1.01370,-4.38088,1.02496,0.322692,1.12971,3.87767,1.12971,0.725406E-02,1.12971,800000099,800000099,800000099,800000099,800100099,801100099,899999999,899999999,89999,89999,89,89,25,51,4,15,4,0,0,0,0,0,0,0,0,0,0,100,0.820801E-01,0.174384E-01,0.387805E-02,0.411545E-01,97.0838,0.862074E-02,-0.365869E-02,0.967633E-01,0.181018E-03,17.5350,703.810,431.348,17.3132,102.272,123.284,0.00000
2023-05-23T220000_AIU-1095.ghg,2023-05-23,22:30,143.9373,0,36000,36000,-0.146318E-01,1,-9.46056,1,-2.35452,1,5.18760,1,-0.529485E-01,1,0.653060,-0.540005,-0.720445,-0.121436E-01,0.123458E-09,0.503929E-11,17.0351,419.100,426.394,0.150000,0,695.337,17.1068,17.4045,0.500000,0,288.388,286.830,97633.1,1.17826,1014.76,0.245579E-01,-0.343106E-02,0.125526E-01,1661.56,1560.02,0.106535E-01,100.000,0.00000,287.759,0.114641,1.13465,-0.444630E-01,1.14129,0.141925E-13,0.724726E-14,1.14129,2.32398,95.3688,84.2306,-2.23272,-9999,0.111437,0.640186E-01,12.5579,0.205449,4.01803,0.710046E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.144532E-01,1.01236,-9.41086,1.02444,-2.06412,1.14069,4.54778,1.14069,-0.464180E-01,1.14069,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,38,27,8,10,2,0,0,0,0,0,0,0,0,0,0,100,0.625894E-01,0.518490E-01,0.135988E-01,0.464665E-01,11.0729,0.323808E-01,-0.787095E-02,0.113617,-0.115966E-02,17.0196,694.710,419.100,17.1068,102.314,123.326,0.00000
2023-05-23T223000_AIU-1095.ghg,2023-05-23,23:00,143.9581,0,36000,36000,0.114274E-01,1,-5.55015,1,-1.73295,2,1.74298,1,-0.389744E-01,2,0.177016,-1.36254,0.142116,-0.306439E-01,0.384490E-11,0.151288E-12,17.1293,421.516,428.625,0.150000,0,673.997,16.5857,16.8654,0.200000,1,288.444,286.932,97637.4,1.17812,1014.47,0.245615E-01,-0.252554E-02,0.121684E-01,1611.29,1570.51,0.103287E-01,100.000,0.00000,287.284,0.113277,1.02113,-0.454800E-01,1.02840,-0.142038E-13,0.224464E-15,1.02840,2.71619,96.3485,83.6699,-2.53469,-9999,0.984870E-01,0.585957E-01,14.7760,0.174607,3.20272,0.471515E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.112939E-01,1.01182,-5.54780,1.02292,-1.53411,1.12961,1.54298,1.12961,-0.345023E-01,1.12961,800000099,800000099,800000099,800000099,800100099,800100099,899999999,899999999,89999,89999,89,89,26,10,16,31,6,0,0,0,0,0,0,0,0,0,0,100,0.542843E-01,0.535581E-01,0.934898E-02,0.555813E-01,13.9604,0.171635E-01,-0.464185E-02,0.385339E-01,-0.861648E-03,17.1136,673.379,421.516,16.5857,102.376,123.389,0.00000
2023-05-23T230000_AIU-1095.ghg,2023-05-23,23:30,143.9790,0,36000,36000,-0.449682E-01,1,-28.7928,1,49.4486,1,13.1794,1,1.11231,1,0.319590,-1.59393,-0.130655,-0.358541E-01,-0.666714E-09,-0.254027E-10,17.0461,419.293,426.100,0.200000,0,649.482,15.9757,16.2350,0.200000,1,288.574,287.117,97621.2,1.17743,1014.14,0.245767E-01,0.720774E-01,0.117136E-01,1552.07,1589.58,0.994844E-02,97.6398,37.5173,286.707,0.501867,0.700526,-0.734073E-01,0.864868,0.250881E-12,-0.391123E-13,0.864868,3.80374,119.907,54.3816,-4.86894,-9999,0.195427,0.277977,22.2485,0.115963,-0.582278,0.123386,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.444924E-01,1.01069,-25.6710,1.01937,44.7111,1.10596,11.9167,1.10596,1.00574,1.10596,800000099,800000099,800000099,800000099,800000099,800100199,899999999,899999999,89999,89999,89,89,14,8,4,5,0,0,0,0,0,0,0,0,0,0,0,100,0.252588,0.281074,0.222917E-01,0.133050,42.7693,0.207568,-0.214985E-01,0.297605,0.251171E-01,17.0307,648.891,419.291,15.9755,102.401,123.415,0.00000
2023-05-23T233000_AIU-1095.ghg,2023-05-24,00:00,144.0000,0,36000,36000,-0.112765E-01,1,-15.1651,0,11.4642,0,0.833171,1,0.257957,0,0.544773,-2.48261,-0.797250,-0.558612E-01,0.129838E-09,0.480810E-11,16.4744,405.713,411.902,0.250000,0,610.071,15.0242,15.2533,1.50000,0,288.805,287.434,97593.2,1.17622,1013.61,0.246034E-01,0.167156E-01,0.110040E-01,1459.65,1622.61,0.935541E-02,89.9572,162.956,285.768,1.06937,0.309046,-0.115916,1.11915,0.161177E-12,0.788121E-14,1.11915,2.89002,165.876,16.1193,-5.94508,-9999,0.979138E-01,0.275560,5.31077,0.485806,-1.32282,0.129910,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.110762E-01,1.01809,-14.1226,1.03660,9.48934,1.20812,0.689644,1.20812,0.213520,1.20812,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,3,2,3,11,2,0,0,0,0,0,0,0,0,0,100,0.263923,0.260713,0.264832E-01,0.727030E-01,1.96756,0.341498E-01,-0.118455E-01,0.172252E-01,0.533308E-02,16.4592,609.522,405.713,15.0244,102.475,123.487,0.00000
